ProdID,Date,DeptID,MachineID,EmployeeID,QuantityProduced,TargetQuantity
PR014177,2025-04-05,4,MC025,EMP0109,211,200
PR014178,2025-04-05,5,MC035,EMP0068,142,142
PR014179,2025-04-05,5,MC032,EMP0086,138,142
PR014180,2025-04-05,5,MC030,EMP0056,134,142
PR014181,2025-04-05,5,MC031,EMP0164,114,142
PR014182,2025-04-05,5,MC034,EMP0028,137,142
PR014183,2025-04-05,6,MC039,EMP0142,315,325
PR014184,2025-04-05,6,MC036,EMP0142,321,325
PR014185,2025-04-05,6,MC038,EMP0171,324,325
PR014186,2025-04-06,1,MC006,EMP0066,60,181
PR014187,2025-04-06,1,MC004,EMP0018,54,181
PR014188,2025-04-06,1,MC005,EMP0137,55,181
PR014189,2025-04-06,1,MC003,EMP0107,65,181
PR014190,2025-04-06,1,MC007,EMP0112,64,181
PR014191,2025-04-06,1,MC002,EMP0017,53,181
PR014192,2025-04-06,2,MC014,EMP0140,40,120
PR014193,2025-04-06,2,MC013,EMP0116,40,120
PR014194,2025-04-06,2,MC012,EMP0067,37,120
PR014195,2025-04-06,2,MC016,EMP0170,44,120
PR014196,2025-04-06,2,MC017,EMP0129,40,120
PR014197,2025-04-06,2,MC009,EMP0009,37,120
PR014198,2025-04-06,2,MC010,EMP0047,38,120
PR014199,2025-04-06,2,MC011,EMP0148,40,120
PR014200,2025-04-06,3,MC022,EMP0039,49,158
PR014201,2025-04-06,3,MC024,EMP0099,50,158
PR014202,2025-04-06,3,MC020,EMP0069,45,158
PR014203,2025-04-06,3,MC023,EMP0084,62,158
PR014204,2025-04-06,4,MC026,EMP0043,77,200
PR014205,2025-04-06,4,MC028,EMP0175,83,200
PR014206,2025-04-06,4,MC027,EMP0109,66,200
PR014207,2025-04-06,4,MC025,EMP0014,81,200
PR014208,2025-04-06,5,MC033,EMP0165,45,142
PR014209,2025-04-06,5,MC030,EMP0164,45,142
PR014210,2025-04-06,5,MC034,EMP0058,47,142
PR014211,2025-04-06,5,MC035,EMP0164,49,142
PR014212,2025-04-06,5,MC032,EMP0164,44,142
PR014213,2025-04-06,6,MC038,EMP0065,111,325
PR014214,2025-04-06,6,MC037,EMP0120,106,325
PR014215,2025-04-06,6,MC039,EMP0120,115,325
PR014216,2025-04-07,1,MC002,EMP0151,178,181
PR014217,2025-04-07,1,MC006,EMP0158,183,181
PR014218,2025-04-07,1,MC005,EMP0073,178,181
PR014219,2025-04-07,1,MC007,EMP0017,167,181
PR014220,2025-04-07,1,MC008,EMP0054,203,181
PR014221,2025-04-07,1,MC001,EMP0141,169,181
PR014222,2025-04-07,2,MC016,EMP0113,108,120
PR014223,2025-04-07,2,MC017,EMP0083,126,120
PR014224,2025-04-07,2,MC014,EMP0026,106,120
PR014225,2025-04-07,2,MC013,EMP0074,114,120
PR014226,2025-04-07,2,MC010,EMP0015,119,120
PR014227,2025-04-07,2,MC012,EMP0105,126,120
PR014228,2025-04-07,2,MC011,EMP0074,122,120
PR014229,2025-04-07,2,MC015,EMP0105,112,120
PR014230,2025-04-07,2,MC018,EMP0103,122,120
PR014231,2025-04-07,3,MC022,EMP0082,154,158
PR014232,2025-04-07,3,MC021,EMP0069,144,158
PR014233,2025-04-07,3,MC019,EMP0034,132,158
PR014234,2025-04-07,3,MC023,EMP0029,156,158
PR014235,2025-04-07,4,MC029,EMP0002,203,200
PR014236,2025-04-07,4,MC026,EMP0108,200,200
PR014237,2025-04-07,4,MC027,EMP0022,233,200
PR014238,2025-04-07,4,MC028,EMP0043,211,200
PR014239,2025-04-07,5,MC032,EMP0080,141,142
PR014240,2025-04-07,5,MC033,EMP0028,161,142
PR014241,2025-04-07,5,MC034,EMP0101,136,142
PR014242,2025-04-07,5,MC031,EMP0056,129,142
PR014243,2025-04-07,6,MC039,EMP0085,330,325
PR014244,2025-04-07,6,MC037,EMP0152,278,325
PR014245,2025-04-07,6,MC036,EMP0065,318,325
PR014246,2025-04-08,1,MC007,EMP0037,168,181
PR014247,2025-04-08,1,MC003,EMP0107,156,181
PR014248,2025-04-08,1,MC001,EMP0005,177,181
PR014249,2025-04-08,1,MC005,EMP0141,216,181
PR014250,2025-04-08,1,MC004,EMP0066,170,181
PR014251,2025-04-08,1,MC008,EMP0130,166,181
PR014252,2025-04-08,1,MC002,EMP0066,194,181
PR014253,2025-04-08,2,MC009,EMP0024,108,120
PR014254,2025-04-08,2,MC017,EMP0170,97,120
PR014255,2025-04-08,2,MC010,EMP0147,119,120
PR014256,2025-04-08,2,MC016,EMP0170,107,120
PR014257,2025-04-08,2,MC013,EMP0074,114,120
PR014258,2025-04-08,2,MC014,EMP0090,117,120
PR014259,2025-04-08,2,MC011,EMP0048,113,120
PR014260,2025-04-08,3,MC023,EMP0179,152,158
PR014261,2025-04-08,3,MC024,EMP0099,143,158
PR014262,2025-04-08,3,MC019,EMP0069,159,158
PR014263,2025-04-08,3,MC021,EMP0055,145,158
PR014264,2025-04-08,4,MC028,EMP0121,218,200
PR014265,2025-04-08,4,MC027,EMP0109,206,200
PR014266,2025-04-08,4,MC025,EMP0121,208,200
PR014267,2025-04-08,4,MC026,EMP0022,210,200
PR014268,2025-04-08,5,MC031,EMP0150,133,142
PR014269,2025-04-08,5,MC034,EMP0068,145,142
PR014270,2025-04-08,5,MC032,EMP0056,121,142
PR014271,2025-04-08,5,MC033,EMP0068,133,142
PR014272,2025-04-08,5,MC035,EMP0145,121,142
PR014273,2025-04-08,6,MC037,EMP0053,369,325
PR014274,2025-04-08,6,MC038,EMP0065,323,325
PR014275,2025-04-08,6,MC039,EMP0120,314,325
PR014276,2025-04-09,1,MC008,EMP0141,178,181
PR014277,2025-04-09,1,MC001,EMP0161,190,181
PR014278,2025-04-09,1,MC004,EMP0052,198,181
PR014279,2025-04-09,1,MC006,EMP0161,180,181
PR014280,2025-04-09,1,MC003,EMP0025,171,181
PR014281,2025-04-09,1,MC002,EMP0008,170,181
PR014282,2025-04-09,2,MC018,EMP0047,115,120
PR014283,2025-04-09,2,MC012,EMP0026,114,120
PR014284,2025-04-09,2,MC011,EMP0178,110,120
PR014285,2025-04-09,2,MC013,EMP0063,118,120
PR014286,2025-04-09,2,MC017,EMP0116,117,120
PR014287,2025-04-09,2,MC009,EMP0135,112,120
PR014288,2025-04-09,2,MC014,EMP0138,98,120
PR014289,2025-04-09,3,MC019,EMP0013,155,158
PR014290,2025-04-09,3,MC024,EMP0143,145,158
PR014291,2025-04-09,3,MC021,EMP0082,139,158
PR014292,2025-04-09,3,MC020,EMP0125,147,158
PR014293,2025-04-09,3,MC022,EMP0143,152,158
PR014294,2025-04-09,4,MC025,EMP0023,236,200
PR014295,2025-04-09,4,MC029,EMP0002,231,200
PR014296,2025-04-09,4,MC027,EMP0071,214,200
PR014297,2025-04-09,4,MC028,EMP0174,206,200
PR014298,2025-04-09,5,MC031,EMP0068,145,142
PR014299,2025-04-09,5,MC035,EMP0068,126,142
PR014300,2025-04-09,5,MC033,EMP0003,141,142
PR014301,2025-04-09,5,MC030,EMP0164,128,142
PR014302,2025-04-09,6,MC039,EMP0100,286,325
PR014303,2025-04-09,6,MC037,EMP0065,307,325
PR014304,2025-04-09,6,MC036,EMP0142,368,325
PR014305,2025-04-10,1,MC005,EMP0167,145,181
PR014306,2025-04-10,1,MC008,EMP0126,156,181
PR014307,2025-04-10,1,MC006,EMP0094,174,181
PR014308,2025-04-10,1,MC004,EMP0104,182,181
PR014309,2025-04-10,1,MC007,EMP0163,174,181
PR014310,2025-04-10,1,MC001,EMP0130,183,181
PR014311,2025-04-10,2,MC010,EMP0170,119,120
PR014312,2025-04-10,2,MC014,EMP0095,112,120
PR014313,2025-04-10,2,MC017,EMP0026,117,120
PR014314,2025-04-10,2,MC011,EMP0157,131,120
PR014315,2025-04-10,2,MC012,EMP0123,114,120
PR014316,2025-04-10,2,MC013,EMP0047,126,120
PR014317,2025-04-10,2,MC009,EMP0115,110,120
PR014318,2025-04-10,2,MC015,EMP0045,112,120
PR014319,2025-04-10,3,MC020,EMP0039,163,158
PR014320,2025-04-10,3,MC023,EMP0136,158,158
PR014321,2025-04-10,3,MC021,EMP0099,147,158
PR014322,2025-04-10,3,MC022,EMP0180,130,158
PR014323,2025-04-10,4,MC025,EMP0049,208,200
PR014324,2025-04-10,4,MC029,EMP0019,208,200
PR014325,2025-04-10,4,MC026,EMP0156,219,200
PR014326,2025-04-10,4,MC027,EMP0121,213,200
PR014327,2025-04-10,5,MC032,EMP0080,150,142
PR014328,2025-04-10,5,MC035,EMP0058,137,142
PR014329,2025-04-10,5,MC033,EMP0101,120,142
PR014330,2025-04-10,5,MC031,EMP0080,123,142
PR014331,2025-04-10,5,MC034,EMP0164,147,142
PR014332,2025-04-10,6,MC038,EMP0155,358,325
PR014333,2025-04-10,6,MC036,EMP0085,307,325
PR014334,2025-04-10,6,MC037,EMP0152,281,325
PR014335,2025-04-11,1,MC008,EMP0072,166,181
PR014336,2025-04-11,1,MC001,EMP0141,146,181
PR014337,2025-04-11,1,MC004,EMP0061,154,181
PR014338,2025-04-11,1,MC006,EMP0017,154,181
PR014339,2025-04-11,1,MC005,EMP0112,150,181
PR014340,2025-04-11,1,MC003,EMP0038,138,181
PR014341,2025-04-11,1,MC007,EMP0075,149,181
PR014342,2025-04-11,2,MC016,EMP0116,113,120
PR014343,2025-04-11,2,MC018,EMP0077,103,120
PR014344,2025-04-11,2,MC017,EMP0009,103,120
PR014345,2025-04-11,2,MC014,EMP0024,101,120
PR014346,2025-04-11,2,MC013,EMP0095,82,120
PR014347,2025-04-11,2,MC012,EMP0036,82,120
PR014348,2025-04-11,2,MC011,EMP0149,92,120
PR014349,2025-04-11,2,MC009,EMP0074,106,120
PR014350,2025-04-11,3,MC022,EMP0016,130,158
PR014351,2025-04-11,3,MC024,EMP0039,120,158
PR014352,2025-04-11,3,MC023,EMP0099,137,158
PR014353,2025-04-11,3,MC021,EMP0084,124,158
PR014354,2025-04-11,3,MC019,EMP0013,136,158
PR014355,2025-04-11,4,MC029,EMP0121,185,200
PR014356,2025-04-11,4,MC025,EMP0019,193,200
PR014357,2025-04-11,4,MC028,EMP0121,193,200
PR014358,2025-04-11,4,MC027,EMP0059,175,200
PR014359,2025-04-11,5,MC034,EMP0101,119,142
PR014360,2025-04-11,5,MC035,EMP0060,135,142
PR014361,2025-04-11,5,MC031,EMP0003,104,142
PR014362,2025-04-11,5,MC033,EMP0165,108,142
PR014363,2025-04-11,5,MC030,EMP0060,104,142
PR014364,2025-04-11,6,MC038,EMP0144,282,325
PR014365,2025-04-11,6,MC039,EMP0065,224,325
PR014366,2025-04-11,6,MC037,EMP0142,288,325
PR014367,2025-04-12,1,MC004,EMP0052,227,181
PR014368,2025-04-12,1,MC003,EMP0166,139,181
PR014369,2025-04-12,1,MC006,EMP0119,177,181
PR014370,2025-04-12,1,MC002,EMP0066,141,181
PR014371,2025-04-12,1,MC001,EMP0017,178,181
PR014372,2025-04-12,1,MC008,EMP0158,180,181
PR014373,2025-04-12,1,MC005,EMP0017,184,181
PR014374,2025-04-12,2,MC010,EMP0015,104,120
PR014375,2025-04-12,2,MC012,EMP0070,115,120
PR014376,2025-04-12,2,MC018,EMP0035,115,120
PR014377,2025-04-12,2,MC009,EMP0027,110,120
PR014378,2025-04-12,2,MC015,EMP0009,114,120
PR014379,2025-04-12,2,MC011,EMP0114,108,120
PR014380,2025-04-12,2,MC016,EMP0047,104,120
PR014381,2025-04-12,3,MC023,EMP0111,147,158
PR014382,2025-04-12,3,MC024,EMP0055,140,158
PR014383,2025-04-12,3,MC020,EMP0180,128,158
PR014384,2025-04-12,3,MC019,EMP0078,156,158
PR014385,2025-04-12,4,MC027,EMP0059,210,200
PR014386,2025-04-12,4,MC025,EMP0023,205,200
PR014387,2025-04-12,4,MC029,EMP0108,224,200
PR014388,2025-04-12,4,MC026,EMP0132,226,200
PR014389,2025-04-12,5,MC034,EMP0003,132,142
PR014390,2025-04-12,5,MC032,EMP0068,136,142
PR014391,2025-04-12,5,MC033,EMP0056,129,142
PR014392,2025-04-12,5,MC030,EMP0101,127,142
PR014393,2025-04-12,6,MC038,EMP0171,298,325
PR014394,2025-04-12,6,MC039,EMP0120,307,325
PR014395,2025-04-12,6,MC037,EMP0142,328,325
PR014396,2025-04-13,1,MC008,EMP0104,61,181
PR014397,2025-04-13,1,MC003,EMP0161,56,181
PR014398,2025-04-13,1,MC007,EMP0104,61,181
PR014399,2025-04-13,1,MC005,EMP0141,67,181
PR014400,2025-04-13,1,MC004,EMP0176,59,181
PR014401,2025-04-13,1,MC006,EMP0167,65,181
PR014402,2025-04-13,1,MC001,EMP0119,57,181
PR014403,2025-04-13,2,MC010,EMP0105,39,120
PR014404,2025-04-13,2,MC013,EMP0095,49,120
PR014405,2025-04-13,2,MC012,EMP0103,41,120
PR014406,2025-04-13,2,MC009,EMP0040,39,120
PR014407,2025-04-13,2,MC018,EMP0079,44,120
PR014408,2025-04-13,2,MC011,EMP0031,44,120
PR014409,2025-04-13,2,MC016,EMP0067,37,120
PR014410,2025-04-13,2,MC014,EMP0051,38,120
PR014411,2025-04-13,2,MC015,EMP0105,44,120
PR014412,2025-04-13,3,MC023,EMP0143,53,158
PR014413,2025-04-13,3,MC022,EMP0143,51,158
PR014414,2025-04-13,3,MC019,EMP0180,51,158
PR014415,2025-04-13,3,MC020,EMP0099,57,158
PR014416,2025-04-13,4,MC026,EMP0153,69,200
PR014417,2025-04-13,4,MC028,EMP0153,70,200
PR014418,2025-04-13,4,MC029,EMP0014,76,200
PR014419,2025-04-13,5,MC033,EMP0003,51,142
PR014420,2025-04-13,5,MC032,EMP0096,50,142
PR014421,2025-04-13,5,MC034,EMP0096,40,142
PR014422,2025-04-13,5,MC031,EMP0150,45,142
PR014423,2025-04-13,5,MC035,EMP0086,48,142
PR014424,2025-04-13,6,MC036,EMP0142,123,325
PR014425,2025-04-13,6,MC038,EMP0171,118,325
PR014426,2025-04-13,6,MC039,EMP0144,117,325
PR014427,2025-04-14,1,MC008,EMP0163,179,181
PR014428,2025-04-14,1,MC003,EMP0052,187,181
PR014429,2025-04-14,1,MC004,EMP0176,178,181
PR014430,2025-04-14,1,MC007,EMP0054,180,181
PR014431,2025-04-14,1,MC006,EMP0118,163,181
PR014432,2025-04-14,1,MC001,EMP0066,143,181
PR014433,2025-04-14,1,MC002,EMP0005,195,181
PR014434,2025-04-14,2,MC014,EMP0063,103,120
PR014435,2025-04-14,2,MC016,EMP0009,126,120
PR014436,2025-04-14,2,MC009,EMP0020,116,120
PR014437,2025-04-14,2,MC013,EMP0149,99,120
PR014438,2025-04-14,2,MC018,EMP0077,110,120
PR014439,2025-04-14,2,MC012,EMP0146,96,120
PR014440,2025-04-14,2,MC017,EMP0147,121,120
PR014441,2025-04-14,3,MC021,EMP0159,151,158
PR014442,2025-04-14,3,MC019,EMP0125,151,158
PR014443,2025-04-14,3,MC024,EMP0006,146,158
PR014444,2025-04-14,3,MC023,EMP0055,169,158
PR014445,2025-04-14,3,MC022,EMP0084,151,158
PR014446,2025-04-14,4,MC029,EMP0154,211,200
PR014447,2025-04-14,4,MC026,EMP0062,210,200
PR014448,2025-04-14,4,MC025,EMP0174,221,200
PR014449,2025-04-14,4,MC027,EMP0049,224,200
PR014450,2025-04-14,5,MC031,EMP0003,125,142
PR014451,2025-04-14,5,MC030,EMP0068,137,142
PR014452,2025-04-14,5,MC035,EMP0058,112,142
PR014453,2025-04-14,5,MC033,EMP0003,135,142
PR014454,2025-04-14,5,MC032,EMP0056,108,142
PR014455,2025-04-14,6,MC039,EMP0065,365,325
PR014456,2025-04-14,6,MC037,EMP0085,346,325
PR014457,2025-04-14,6,MC036,EMP0120,305,325
PR014458,2025-04-15,1,MC003,EMP0091,173,181
PR014459,2025-04-15,1,MC008,EMP0007,177,181
PR014460,2025-04-15,1,MC001,EMP0104,163,181
PR014461,2025-04-15,1,MC005,EMP0162,177,181
PR014462,2025-04-15,1,MC007,EMP0054,205,181
PR014463,2025-04-15,1,MC004,EMP0005,189,181
PR014464,2025-04-15,1,MC002,EMP0094,190,181
PR014465,2025-04-15,2,MC011,EMP0027,93,120
PR014466,2025-04-15,2,MC009,EMP0135,130,120
PR014467,2025-04-15,2,MC013,EMP0116,101,120
PR014468,2025-04-15,2,MC012,EMP0027,120,120
PR014469,2025-04-15,2,MC017,EMP0031,110,120
PR014470,2025-04-15,2,MC014,EMP0020,113,120
PR014471,2025-04-15,2,MC010,EMP0128,100,120
PR014472,2025-04-15,3,MC019,EMP0006,163,158
PR014473,2025-04-15,3,MC024,EMP0029,159,158
PR014474,2025-04-15,3,MC023,EMP0029,128,158
PR014475,2025-04-15,3,MC022,EMP0159,154,158
PR014476,2025-04-15,3,MC020,EMP0125,170,158
PR014477,2025-04-15,4,MC025,EMP0131,200,200
PR014478,2025-04-15,4,MC026,EMP0022,215,200
PR014479,2025-04-15,4,MC029,EMP0043,236,200
PR014480,2025-04-15,4,MC027,EMP0174,218,200
PR014481,2025-04-15,5,MC035,EMP0058,137,142
PR014482,2025-04-15,5,MC032,EMP0068,139,142
PR014483,2025-04-15,5,MC033,EMP0060,121,142
PR014484,2025-04-15,5,MC030,EMP0096,109,142
PR014485,2025-04-15,5,MC034,EMP0165,127,142
PR014486,2025-04-15,6,MC036,EMP0155,325,325
PR014487,2025-04-15,6,MC037,EMP0046,314,325
PR014488,2025-04-15,6,MC038,EMP0065,290,325
PR014489,2025-04-16,1,MC001,EMP0037,194,181
PR014490,2025-04-16,1,MC006,EMP0038,162,181
PR014491,2025-04-16,1,MC004,EMP0110,160,181
PR014492,2025-04-16,1,MC005,EMP0118,160,181
PR014493,2025-04-16,1,MC002,EMP0112,180,181
PR014494,2025-04-16,1,MC007,EMP0141,168,181
PR014495,2025-04-16,2,MC009,EMP0095,118,120
PR014496,2025-04-16,2,MC018,EMP0117,112,120
PR014497,2025-04-16,2,MC010,EMP0048,111,120
PR014498,2025-04-16,2,MC014,EMP0115,113,120
PR014499,2025-04-16,2,MC013,EMP0041,113,120
PR014500,2025-04-16,2,MC011,EMP0105,119,120
PR014501,2025-04-16,2,MC016,EMP0114,107,120
PR014502,2025-04-16,2,MC015,EMP0015,121,120
PR014503,2025-04-16,2,MC017,EMP0147,124,120
PR014504,2025-04-16,3,MC024,EMP0179,150,158
PR014505,2025-04-16,3,MC022,EMP0006,160,158
PR014506,2025-04-16,3,MC021,EMP0078,145,158
PR014507,2025-04-16,3,MC019,EMP0055,166,158
PR014508,2025-04-16,3,MC020,EMP0082,160,158
PR014509,2025-04-16,4,MC028,EMP0174,221,200
PR014510,2025-04-16,4,MC027,EMP0011,201,200
PR014511,2025-04-16,4,MC029,EMP0022,189,200
PR014512,2025-04-16,4,MC025,EMP0019,222,200
PR014513,2025-04-16,5,MC033,EMP0080,129,142
PR014514,2025-04-16,5,MC034,EMP0080,145,142
PR014515,2025-04-16,5,MC031,EMP0056,125,142
PR014516,2025-04-16,5,MC030,EMP0086,134,142
PR014517,2025-04-16,5,MC032,EMP0145,116,142
PR014518,2025-04-16,6,MC037,EMP0142,306,325
PR014519,2025-04-16,6,MC038,EMP0046,345,325
PR014520,2025-04-16,6,MC039,EMP0053,376,325
PR014521,2025-04-17,1,MC006,EMP0177,174,181
PR014522,2025-04-17,1,MC003,EMP0126,157,181
PR014523,2025-04-17,1,MC001,EMP0110,186,181
PR014524,2025-04-17,1,MC007,EMP0161,176,181
PR014525,2025-04-17,1,MC002,EMP0017,144,181
PR014526,2025-04-17,1,MC004,EMP0163,168,181
PR014527,2025-04-17,2,MC010,EMP0027,127,120
PR014528,2025-04-17,2,MC014,EMP0083,103,120
PR014529,2025-04-17,2,MC018,EMP0113,102,120
PR014530,2025-04-17,2,MC013,EMP0114,119,120
PR014531,2025-04-17,2,MC016,EMP0114,117,120
PR014532,2025-04-17,2,MC009,EMP0015,116,120
PR014533,2025-04-17,2,MC012,EMP0114,124,120
PR014534,2025-04-17,2,MC011,EMP0041,121,120
PR014535,2025-04-17,2,MC017,EMP0079,119,120
PR014536,2025-04-17,3,MC022,EMP0010,169,158
PR014537,2025-04-17,3,MC020,EMP0034,114,158
PR014538,2025-04-17,3,MC021,EMP0099,158,158
PR014539,2025-04-17,3,MC019,EMP0136,126,158
PR014540,2025-04-17,3,MC024,EMP0064,157,158
PR014541,2025-04-17,4,MC027,EMP0011,228,200
PR014542,2025-04-17,4,MC028,EMP0132,227,200
PR014543,2025-04-17,4,MC026,EMP0049,188,200
PR014544,2025-04-17,4,MC029,EMP0121,194,200
PR014545,2025-04-17,5,MC030,EMP0003,118,142
PR014546,2025-04-17,5,MC033,EMP0150,135,142
PR014547,2025-04-17,5,MC035,EMP0164,140,142
PR014548,2025-04-17,5,MC031,EMP0028,135,142
PR014549,2025-04-17,6,MC037,EMP0152,357,325
PR014550,2025-04-17,6,MC036,EMP0155,318,325
PR014551,2025-04-17,6,MC039,EMP0100,366,325
PR014552,2025-04-18,1,MC006,EMP0162,142,181
PR014553,2025-04-18,1,MC008,EMP0176,147,181
PR014554,2025-04-18,1,MC003,EMP0007,147,181
PR014555,2025-04-18,1,MC001,EMP0030,141,181
PR014556,2025-04-18,1,MC007,EMP0176,146,181
PR014557,2025-04-18,1,MC004,EMP0061,162,181
PR014558,2025-04-18,1,MC005,EMP0072,152,181
PR014559,2025-04-18,2,MC010,EMP0041,92,120
PR014560,2025-04-18,2,MC015,EMP0113,113,120
PR014561,2025-04-18,2,MC018,EMP0012,91,120
PR014562,2025-04-18,2,MC016,EMP0036,96,120
PR014563,2025-04-18,2,MC012,EMP0146,90,120
PR014564,2025-04-18,2,MC014,EMP0115,119,120
PR014565,2025-04-18,2,MC011,EMP0083,102,120
PR014566,2025-04-18,2,MC009,EMP0139,90,120
PR014567,2025-04-18,3,MC024,EMP0134,136,158
PR014568,2025-04-18,3,MC021,EMP0136,140,158
PR014569,2025-04-18,3,MC020,EMP0084,132,158
PR014570,2025-04-18,3,MC022,EMP0084,107,158
PR014571,2025-04-18,3,MC023,EMP0034,136,158
PR014572,2025-04-18,4,MC025,EMP0153,191,200
PR014573,2025-04-18,4,MC029,EMP0002,175,200
PR014574,2025-04-18,4,MC028,EMP0049,176,200
PR014575,2025-04-18,4,MC026,EMP0087,178,200
PR014576,2025-04-18,5,MC034,EMP0101,110,142
PR014577,2025-04-18,5,MC033,EMP0003,114,142
PR014578,2025-04-18,5,MC031,EMP0058,119,142
PR014579,2025-04-18,5,MC032,EMP0165,106,142
PR014580,2025-04-18,6,MC039,EMP0085,277,325
PR014581,2025-04-18,6,MC037,EMP0144,262,325
PR014582,2025-04-18,6,MC038,EMP0053,309,325
PR014583,2025-04-19,1,MC006,EMP0177,186,181
PR014584,2025-04-19,1,MC002,EMP0177,190,181
PR014585,2025-04-19,1,MC008,EMP0072,167,181
PR014586,2025-04-19,1,MC001,EMP0162,148,181
PR014587,2025-04-19,1,MC007,EMP0162,171,181
PR014588,2025-04-19,1,MC003,EMP0119,152,181
PR014589,2025-04-19,1,MC005,EMP0176,179,181
PR014590,2025-04-19,2,MC014,EMP0135,134,120
PR014591,2025-04-19,2,MC009,EMP0021,122,120
PR014592,2025-04-19,2,MC012,EMP0079,118,120
PR014593,2025-04-19,2,MC018,EMP0079,118,120
PR014594,2025-04-19,2,MC016,EMP0147,119,120
PR014595,2025-04-19,2,MC017,EMP0076,119,120
PR014596,2025-04-19,2,MC013,EMP0146,106,120
PR014597,2025-04-19,2,MC010,EMP0031,135,120
PR014598,2025-04-19,2,MC015,EMP0178,104,120
PR014599,2025-04-19,3,MC021,EMP0010,153,158
PR014600,2025-04-19,3,MC020,EMP0125,167,158
PR014601,2025-04-19,3,MC024,EMP0013,161,158
PR014602,2025-04-19,3,MC022,EMP0143,138,158
PR014603,2025-04-19,3,MC023,EMP0099,158,158
PR014604,2025-04-19,4,MC027,EMP0014,213,200
PR014605,2025-04-19,4,MC029,EMP0062,248,200
PR014606,2025-04-19,4,MC025,EMP0062,180,200
PR014607,2025-04-19,5,MC030,EMP0096,134,142
PR014608,2025-04-19,5,MC032,EMP0060,135,142
PR014609,2025-04-19,5,MC035,EMP0096,116,142
PR014610,2025-04-19,5,MC033,EMP0056,147,142
PR014611,2025-04-19,6,MC039,EMP0085,315,325
PR014612,2025-04-19,6,MC038,EMP0085,315,325
PR014613,2025-04-19,6,MC036,EMP0065,378,325
PR014614,2025-04-20,1,MC005,EMP0118,63,181
PR014615,2025-04-20,1,MC004,EMP0168,62,181
PR014616,2025-04-20,1,MC002,EMP0066,55,181
PR014617,2025-04-20,1,MC007,EMP0088,58,181
PR014618,2025-04-20,1,MC003,EMP0110,59,181
PR014619,2025-04-20,1,MC001,EMP0110,63,181
PR014620,2025-04-20,1,MC006,EMP0005,65,181
PR014621,2025-04-20,2,MC010,EMP0147,39,120
PR014622,2025-04-20,2,MC015,EMP0036,41,120
PR014623,2025-04-20,2,MC013,EMP0090,35,120
PR014624,2025-04-20,2,MC011,EMP0138,42,120
PR014625,2025-04-20,2,MC017,EMP0135,41,120
PR014626,2025-04-20,2,MC018,EMP0089,41,120
PR014627,2025-04-20,2,MC016,EMP0051,40,120
PR014628,2025-04-20,2,MC012,EMP0041,39,120
PR014629,2025-04-20,2,MC009,EMP0114,38,120
PR014630,2025-04-20,3,MC022,EMP0124,53,158
PR014631,2025-04-20,3,MC023,EMP0034,48,158
PR014632,2025-04-20,3,MC020,EMP0159,52,158
PR014633,2025-04-20,3,MC021,EMP0122,57,158
PR014634,2025-04-20,3,MC024,EMP0179,53,158
PR014635,2025-04-20,4,MC025,EMP0156,79,200
PR014636,2025-04-20,4,MC026,EMP0153,81,200
PR014637,2025-04-20,4,MC028,EMP0022,66,200
PR014638,2025-04-20,4,MC029,EMP0175,74,200
PR014639,2025-04-20,5,MC035,EMP0080,48,142
PR014640,2025-04-20,5,MC032,EMP0101,47,142
PR014641,2025-04-20,5,MC034,EMP0096,46,142
PR014642,2025-04-20,5,MC033,EMP0080,50,142
PR014643,2025-04-20,6,MC036,EMP0144,89,325
PR014644,2025-04-20,6,MC039,EMP0171,116,325
PR014645,2025-04-20,6,MC038,EMP0144,94,325
PR014646,2025-04-21,1,MC004,EMP0030,172,181
PR014647,2025-04-21,1,MC002,EMP0057,169,181
PR014648,2025-04-21,1,MC003,EMP0163,180,181
PR014649,2025-04-21,1,MC006,EMP0057,169,181
PR014650,2025-04-21,1,MC001,EMP0162,179,181
PR014651,2025-04-21,1,MC007,EMP0017,157,181
PR014652,2025-04-21,2,MC018,EMP0148,120,120
PR014653,2025-04-21,2,MC014,EMP0090,111,120
PR014654,2025-04-21,2,MC017,EMP0079,118,120
PR014655,2025-04-21,2,MC010,EMP0123,111,120
PR014656,2025-04-21,2,MC016,EMP0079,113,120
PR014657,2025-04-21,2,MC013,EMP0079,108,120
PR014658,2025-04-21,2,MC015,EMP0090,127,120
PR014659,2025-04-21,2,MC011,EMP0031,100,120
PR014660,2025-04-21,2,MC009,EMP0133,120,120
PR014661,2025-04-21,3,MC024,EMP0179,152,158
PR014662,2025-04-21,3,MC020,EMP0099,143,158
PR014663,2025-04-21,3,MC022,EMP0179,154,158
PR014664,2025-04-21,3,MC021,EMP0016,183,158
PR014665,2025-04-21,4,MC029,EMP0109,224,200
PR014666,2025-04-21,4,MC026,EMP0154,224,200
PR014667,2025-04-21,4,MC025,EMP0132,231,200
PR014668,2025-04-21,4,MC027,EMP0156,185,200
PR014669,2025-04-21,5,MC033,EMP0068,126,142
PR014670,2025-04-21,5,MC031,EMP0101,133,142
PR014671,2025-04-21,5,MC035,EMP0150,155,142
PR014672,2025-04-21,5,MC030,EMP0068,141,142
PR014673,2025-04-21,5,MC034,EMP0150,124,142
PR014674,2025-04-21,6,MC037,EMP0144,290,325
