DefectID,ProdID,MachineID,DeptID,Date,DefectQty,DefectType
DF011214,PR011300,MC033,5,2025-01-01,2,Size Variance
DF011215,PR011301,MC031,5,2025-01-01,1,Size Variance
DF011216,PR011302,MC035,5,2025-01-01,3,Stain/Spot
DF011217,PR011303,MC032,5,2025-01-01,4,Fabric Tear
DF011218,PR011304,MC039,6,2025-01-01,6,Stitching Error
DF011219,PR011305,MC037,6,2025-01-01,5,Colour Mismatch
DF011220,PR011306,MC038,6,2025-01-01,4,Stain/Spot
DF011221,PR011307,MC006,1,2025-01-02,4,Size Variance
DF011222,PR011308,MC001,1,2025-01-02,3,Stain/Spot
DF011223,PR011309,MC008,1,2025-01-02,11,Weaving Fault
DF011224,PR011310,MC003,1,2025-01-02,5,Weaving Fault
DF011225,PR011311,MC002,1,2025-01-02,3,Fabric Tear
DF011226,PR011312,MC007,1,2025-01-02,4,Colour Mismatch
DF011227,PR011313,MC017,2,2025-01-02,4,Size Variance
DF011228,PR011314,MC011,2,2025-01-02,8,Weaving Fault
DF011229,PR011315,MC012,2,2025-01-02,5,Stitching Error
DF011230,PR011316,MC013,2,2025-01-02,4,Size Variance
DF011231,PR011317,MC015,2,2025-01-02,7,Stain/Spot
DF011232,PR011318,MC010,2,2025-01-02,6,Size Variance
DF011233,PR011319,MC018,2,2025-01-02,5,Fabric Tear
DF011234,PR011320,MC024,3,2025-01-02,7,Stitching Error
DF011235,PR011321,MC023,3,2025-01-02,8,Size Variance
DF011236,PR011322,MC021,3,2025-01-02,16,Stitching Error
DF011237,PR011323,MC020,3,2025-01-02,10,Size Variance
DF011238,PR011324,MC019,3,2025-01-02,5,Stain/Spot
DF011239,PR011325,MC027,4,2025-01-02,9,Stain/Spot
DF011240,PR011326,MC028,4,2025-01-02,5,Weaving Fault
DF011241,PR011327,MC026,4,2025-01-02,3,Colour Mismatch
DF011242,PR011328,MC029,4,2025-01-02,2,Fabric Tear
DF011243,PR011329,MC034,5,2025-01-02,2,Stain/Spot
DF011244,PR011330,MC035,5,2025-01-02,2,Stain/Spot
DF011245,PR011331,MC030,5,2025-01-02,2,Size Variance
DF011246,PR011332,MC033,5,2025-01-02,3,Colour Mismatch
DF011247,PR011333,MC032,5,2025-01-02,5,Colour Mismatch
DF011248,PR011334,MC036,6,2025-01-02,4,Weaving Fault
DF011249,PR011335,MC039,6,2025-01-02,11,Colour Mismatch
DF011250,PR011336,MC037,6,2025-01-02,3,Fabric Tear
DF011251,PR011337,MC007,1,2025-01-03,3,Colour Mismatch
DF011252,PR011338,MC003,1,2025-01-03,3,Stain/Spot
DF011253,PR011339,MC001,1,2025-01-03,3,Colour Mismatch
DF011254,PR011340,MC008,1,2025-01-03,9,Stain/Spot
DF011255,PR011341,MC006,1,2025-01-03,5,Fabric Tear
DF011256,PR011342,MC004,1,2025-01-03,4,Size Variance
DF011257,PR011343,MC014,2,2025-01-03,3,Size Variance
DF011258,PR011344,MC009,2,2025-01-03,4,Colour Mismatch
DF011259,PR011345,MC010,2,2025-01-03,3,Size Variance
DF011260,PR011346,MC017,2,2025-01-03,3,Stain/Spot
DF011261,PR011347,MC013,2,2025-01-03,3,Colour Mismatch
DF011262,PR011348,MC011,2,2025-01-03,8,Stitching Error
DF011263,PR011349,MC015,2,2025-01-03,4,Colour Mismatch
DF011264,PR011350,MC018,2,2025-01-03,3,Fabric Tear
DF011265,PR011351,MC012,2,2025-01-03,6,Size Variance
DF011266,PR011352,MC019,3,2025-01-03,3,Stitching Error
DF011267,PR011353,MC024,3,2025-01-03,13,Fabric Tear
DF011268,PR011354,MC022,3,2025-01-03,9,Stain/Spot
DF011269,PR011355,MC020,3,2025-01-03,5,Size Variance
DF011270,PR011356,MC025,4,2025-01-03,5,Stitching Error
DF011271,PR011357,MC026,4,2025-01-03,4,Stitching Error
DF011272,PR011358,MC027,4,2025-01-03,7,Stain/Spot
DF011273,PR011359,MC033,5,2025-01-03,1,Colour Mismatch
DF011274,PR011360,MC030,5,2025-01-03,2,Colour Mismatch
DF011275,PR011361,MC031,5,2025-01-03,2,Size Variance
DF011276,PR011362,MC034,5,2025-01-03,2,Stitching Error
DF011277,PR011363,MC032,5,2025-01-03,6,Size Variance
DF011278,PR011364,MC038,6,2025-01-03,2,Stitching Error
DF011279,PR011365,MC036,6,2025-01-03,2,Stain/Spot
DF011280,PR011366,MC037,6,2025-01-03,1,Stitching Error
DF011281,PR011367,MC002,1,2025-01-04,5,Weaving Fault
DF011282,PR011368,MC005,1,2025-01-04,6,Stain/Spot
DF011283,PR011369,MC008,1,2025-01-04,9,Fabric Tear
DF011284,PR011370,MC006,1,2025-01-04,6,Stitching Error
DF011285,PR011371,MC007,1,2025-01-04,5,Stitching Error
DF011286,PR011372,MC001,1,2025-01-04,2,Fabric Tear
DF011287,PR011373,MC003,1,2025-01-04,4,Weaving Fault
DF011288,PR011374,MC011,2,2025-01-04,14,Size Variance
DF011289,PR011375,MC016,2,2025-01-04,5,Fabric Tear
DF011290,PR011376,MC017,2,2025-01-04,5,Stain/Spot
DF011291,PR011377,MC018,2,2025-01-04,9,Size Variance
DF011292,PR011378,MC010,2,2025-01-04,5,Fabric Tear
DF011293,PR011379,MC015,2,2025-01-04,4,Stitching Error
DF011294,PR011380,MC009,2,2025-01-04,7,Colour Mismatch
DF011295,PR011381,MC014,2,2025-01-04,3,Size Variance
DF011296,PR011382,MC012,2,2025-01-04,3,Stitching Error
DF011297,PR011383,MC023,3,2025-01-04,9,Size Variance
DF011298,PR011384,MC022,3,2025-01-04,8,Size Variance
DF011299,PR011385,MC020,3,2025-01-04,5,Colour Mismatch
DF011300,PR011386,MC021,3,2025-01-04,32,Stain/Spot
DF011301,PR011387,MC028,4,2025-01-04,1,Colour Mismatch
DF011302,PR011388,MC026,4,2025-01-04,4,Stain/Spot
DF011303,PR011389,MC025,4,2025-01-04,4,Stitching Error
DF011304,PR011390,MC027,4,2025-01-04,7,Size Variance
DF011305,PR011391,MC031,5,2025-01-04,1,Fabric Tear
DF011306,PR011392,MC035,5,2025-01-04,2,Weaving Fault
DF011307,PR011393,MC033,5,2025-01-04,3,Colour Mismatch
DF011308,PR011394,MC032,5,2025-01-04,4,Colour Mismatch
DF011309,PR011395,MC039,6,2025-01-04,5,Stain/Spot
DF011310,PR011396,MC036,6,2025-01-04,3,Weaving Fault
DF011311,PR011397,MC038,6,2025-01-04,3,Stain/Spot
DF011312,PR011398,MC004,1,2025-01-05,1,Stain/Spot
DF011313,PR011399,MC002,1,2025-01-05,1,Stitching Error
DF011314,PR011400,MC007,1,2025-01-05,1,Colour Mismatch
DF011315,PR011401,MC006,1,2025-01-05,1,Size Variance
DF011316,PR011402,MC001,1,2025-01-05,1,Size Variance
DF011317,PR011403,MC005,1,2025-01-05,1,Stitching Error
DF011318,PR011404,MC015,2,2025-01-05,2,Colour Mismatch
DF011319,PR011405,MC013,2,2025-01-05,1,Fabric Tear
DF011320,PR011406,MC010,2,2025-01-05,1,Stain/Spot
DF011321,PR011407,MC012,2,2025-01-05,2,Fabric Tear
DF011322,PR011408,MC009,2,2025-01-05,1,Fabric Tear
DF011323,PR011409,MC014,2,2025-01-05,1,Weaving Fault
DF011324,PR011410,MC018,2,2025-01-05,1,Stain/Spot
DF011325,PR011411,MC021,3,2025-01-05,6,Fabric Tear
DF011326,PR011412,MC019,3,2025-01-05,1,Size Variance
DF011327,PR011413,MC024,3,2025-01-05,3,Stain/Spot
DF011328,PR011414,MC023,3,2025-01-05,4,Colour Mismatch
DF011329,PR011415,MC022,3,2025-01-05,3,Colour Mismatch
DF011330,PR011416,MC027,4,2025-01-05,4,Fabric Tear
DF011331,PR011417,MC029,4,2025-01-05,1,Colour Mismatch
DF011332,PR011418,MC028,4,2025-01-05,1,Size Variance
DF011333,PR011419,MC025,4,2025-01-05,1,Colour Mismatch
DF011334,PR011420,MC034,5,2025-01-05,1,Colour Mismatch
DF011335,PR011423,MC032,5,2025-01-05,2,Size Variance
DF011336,PR011424,MC037,6,2025-01-05,1,Fabric Tear
DF011337,PR011425,MC036,6,2025-01-05,1,Weaving Fault
DF011338,PR011426,MC039,6,2025-01-05,4,Stitching Error
DF011339,PR011427,MC001,1,2025-01-06,4,Weaving Fault
DF011340,PR011428,MC003,1,2025-01-06,3,Stain/Spot
DF011341,PR011429,MC004,1,2025-01-06,2,Weaving Fault
DF011342,PR011430,MC007,1,2025-01-06,3,Stitching Error
DF011343,PR011431,MC005,1,2025-01-06,4,Size Variance
DF011344,PR011432,MC008,1,2025-01-06,10,Size Variance
DF011345,PR011433,MC006,1,2025-01-06,6,Stain/Spot
DF011346,PR011434,MC015,2,2025-01-06,5,Weaving Fault
DF011347,PR011435,MC012,2,2025-01-06,6,Weaving Fault
DF011348,PR011436,MC009,2,2025-01-06,4,Colour Mismatch
DF011349,PR011437,MC011,2,2025-01-06,11,Size Variance
DF011350,PR011438,MC014,2,2025-01-06,5,Fabric Tear
DF011351,PR011439,MC016,2,2025-01-06,3,Fabric Tear
DF011352,PR011440,MC017,2,2025-01-06,6,Fabric Tear
DF011353,PR011441,MC018,2,2025-01-06,6,Size Variance
DF011354,PR011442,MC022,3,2025-01-06,11,Size Variance
DF011355,PR011443,MC021,3,2025-01-06,24,Stitching Error
DF011356,PR011444,MC020,3,2025-01-06,8,Stitching Error
DF011357,PR011445,MC023,3,2025-01-06,4,Size Variance
DF011358,PR011446,MC024,3,2025-01-06,7,Stitching Error
DF011359,PR011447,MC027,4,2025-01-06,10,Colour Mismatch
DF011360,PR011448,MC029,4,2025-01-06,4,Stitching Error
DF011361,PR011449,MC026,4,2025-01-06,1,Weaving Fault
DF011362,PR011450,MC025,4,2025-01-06,5,Fabric Tear
DF011363,PR011451,MC033,5,2025-01-06,3,Stain/Spot
DF011364,PR011452,MC032,5,2025-01-06,5,Size Variance
DF011365,PR011453,MC031,5,2025-01-06,1,Stain/Spot
DF011366,PR011454,MC034,5,2025-01-06,1,Weaving Fault
DF011367,PR011455,MC039,6,2025-01-06,9,Weaving Fault
DF011368,PR011456,MC038,6,2025-01-06,2,Colour Mismatch
DF011369,PR011457,MC036,6,2025-01-06,2,Weaving Fault
DF011370,PR011458,MC007,1,2025-01-07,5,Size Variance
DF011371,PR011459,MC003,1,2025-01-07,3,Stitching Error
DF011372,PR011460,MC005,1,2025-01-07,4,Weaving Fault
DF011373,PR011461,MC004,1,2025-01-07,6,Stitching Error
DF011374,PR011462,MC002,1,2025-01-07,3,Size Variance
DF011375,PR011463,MC001,1,2025-01-07,5,Fabric Tear
DF011376,PR011464,MC008,1,2025-01-07,11,Stain/Spot
DF011377,PR011465,MC010,2,2025-01-07,2,Colour Mismatch
DF011378,PR011466,MC018,2,2025-01-07,4,Stitching Error
DF011379,PR011467,MC016,2,2025-01-07,2,Fabric Tear
DF011380,PR011468,MC011,2,2025-01-07,12,Weaving Fault
DF011381,PR011469,MC017,2,2025-01-07,4,Stitching Error
DF011382,PR011470,MC014,2,2025-01-07,3,Fabric Tear
DF011383,PR011471,MC015,2,2025-01-07,3,Stain/Spot
DF011384,PR011472,MC021,3,2025-01-07,16,Colour Mismatch
DF011385,PR011473,MC024,3,2025-01-07,8,Stitching Error
DF011386,PR011474,MC022,3,2025-01-07,7,Stitching Error
DF011387,PR011475,MC019,3,2025-01-07,10,Stain/Spot
DF011388,PR011476,MC025,4,2025-01-07,9,Size Variance
DF011389,PR011477,MC029,4,2025-01-07,4,Fabric Tear
DF011390,PR011478,MC028,4,2025-01-07,4,Colour Mismatch
DF011391,PR011479,MC026,4,2025-01-07,2,Weaving Fault
DF011392,PR011480,MC032,5,2025-01-07,3,Weaving Fault
DF011393,PR011481,MC035,5,2025-01-07,2,Fabric Tear
DF011394,PR011482,MC033,5,2025-01-07,2,Weaving Fault
DF011395,PR011483,MC030,5,2025-01-07,2,Stitching Error
DF011396,PR011484,MC031,5,2025-01-07,2,Fabric Tear
DF011397,PR011485,MC036,6,2025-01-07,3,Stitching Error
DF011398,PR011486,MC038,6,2025-01-07,2,Fabric Tear
DF011399,PR011487,MC039,6,2025-01-07,11,Size Variance
DF011400,PR011488,MC004,1,2025-01-08,4,Colour Mismatch
DF011401,PR011489,MC002,1,2025-01-08,7,Fabric Tear
DF011402,PR011490,MC007,1,2025-01-08,4,Colour Mismatch
DF011403,PR011491,MC005,1,2025-01-08,2,Stitching Error
DF011404,PR011492,MC001,1,2025-01-08,3,Fabric Tear
DF011405,PR011493,MC003,1,2025-01-08,7,Weaving Fault
DF011406,PR011494,MC008,1,2025-01-08,12,Weaving Fault
DF011407,PR011495,MC009,2,2025-01-08,5,Weaving Fault
DF011408,PR011496,MC012,2,2025-01-08,6,Colour Mismatch
DF011409,PR011497,MC010,2,2025-01-08,4,Weaving Fault
DF011410,PR011498,MC017,2,2025-01-08,5,Colour Mismatch
DF011411,PR011499,MC011,2,2025-01-08,10,Stain/Spot
DF011412,PR011500,MC013,2,2025-01-08,6,Fabric Tear
DF011413,PR011501,MC018,2,2025-01-08,4,Colour Mismatch
DF011414,PR011502,MC014,2,2025-01-08,3,Size Variance
DF011415,PR011503,MC016,2,2025-01-08,5,Colour Mismatch
DF011416,PR011504,MC024,3,2025-01-08,3,Stain/Spot
DF011417,PR011505,MC023,3,2025-01-08,9,Stitching Error
DF011418,PR011506,MC020,3,2025-01-08,9,Fabric Tear
DF011419,PR011507,MC022,3,2025-01-08,9,Stitching Error
DF011420,PR011508,MC028,4,2025-01-08,5,Fabric Tear
DF011421,PR011509,MC025,4,2025-01-08,4,Stitching Error
DF011422,PR011510,MC026,4,2025-01-08,5,Stain/Spot
DF011423,PR011511,MC033,5,2025-01-08,2,Stain/Spot
DF011424,PR011512,MC034,5,2025-01-08,3,Colour Mismatch
DF011425,PR011513,MC031,5,2025-01-08,2,Size Variance
DF011426,PR011514,MC030,5,2025-01-08,2,Fabric Tear
DF011427,PR011515,MC038,6,2025-01-08,2,Colour Mismatch
DF011428,PR011516,MC036,6,2025-01-08,3,Weaving Fault
DF011429,PR011517,MC037,6,2025-01-08,5,Colour Mismatch
DF011430,PR011518,MC002,1,2025-01-09,3,Stitching Error
DF011431,PR011519,MC003,1,2025-01-09,6,Fabric Tear
DF011432,PR011520,MC007,1,2025-01-09,5,Stitching Error
DF011433,PR011521,MC001,1,2025-01-09,4,Stain/Spot
DF011434,PR011522,MC004,1,2025-01-09,6,Fabric Tear
DF011435,PR011523,MC008,1,2025-01-09,13,Stain/Spot
DF011436,PR011524,MC011,2,2025-01-09,7,Colour Mismatch
DF011437,PR011525,MC013,2,2025-01-09,4,Size Variance
DF011438,PR011526,MC015,2,2025-01-09,5,Fabric Tear
DF011439,PR011527,MC009,2,2025-01-09,4,Weaving Fault
DF011440,PR011528,MC018,2,2025-01-09,2,Size Variance
DF011441,PR011529,MC010,2,2025-01-09,3,Colour Mismatch
DF011442,PR011530,MC016,2,2025-01-09,4,Colour Mismatch
DF011443,PR011531,MC017,2,2025-01-09,6,Stitching Error
DF011444,PR011532,MC020,3,2025-01-09,14,Colour Mismatch
DF011445,PR011533,MC023,3,2025-01-09,6,Colour Mismatch
DF011446,PR011534,MC021,3,2025-01-09,17,Fabric Tear
DF011447,PR011535,MC019,3,2025-01-09,13,Stain/Spot
DF011448,PR011536,MC024,3,2025-01-09,6,Stitching Error
DF011449,PR011537,MC025,4,2025-01-09,5,Stain/Spot
DF011450,PR011538,MC028,4,2025-01-09,5,Fabric Tear
DF011451,PR011539,MC029,4,2025-01-09,4,Fabric Tear
DF011452,PR011540,MC035,5,2025-01-09,2,Stitching Error
DF011453,PR011541,MC032,5,2025-01-09,3,Size Variance
DF011454,PR011542,MC033,5,2025-01-09,1,Stain/Spot
DF011455,PR011543,MC030,5,2025-01-09,1,Fabric Tear
DF011456,PR011544,MC031,5,2025-01-09,1,Stain/Spot
DF011457,PR011545,MC039,6,2025-01-09,7,Weaving Fault
DF011458,PR011546,MC036,6,2025-01-09,5,Weaving Fault
DF011459,PR011547,MC037,6,2025-01-09,3,Stain/Spot
DF011460,PR011548,MC004,1,2025-01-10,5,Fabric Tear
DF011461,PR011549,MC005,1,2025-01-10,5,Size Variance
DF011462,PR011550,MC002,1,2025-01-10,2,Size Variance
DF011463,PR011551,MC006,1,2025-01-10,2,Weaving Fault
DF011464,PR011552,MC008,1,2025-01-10,10,Weaving Fault
DF011465,PR011553,MC007,1,2025-01-10,5,Stitching Error
DF011466,PR011554,MC015,2,2025-01-10,2,Size Variance
DF011467,PR011555,MC010,2,2025-01-10,4,Size Variance
DF011468,PR011556,MC017,2,2025-01-10,3,Stitching Error
DF011469,PR011557,MC013,2,2025-01-10,4,Size Variance
DF011470,PR011558,MC009,2,2025-01-10,2,Fabric Tear
DF011471,PR011559,MC012,2,2025-01-10,3,Size Variance
DF011472,PR011560,MC018,2,2025-01-10,5,Fabric Tear
DF011473,PR011561,MC014,2,2025-01-10,3,Stain/Spot
DF011474,PR011562,MC011,2,2025-01-10,11,Weaving Fault
DF011475,PR011563,MC023,3,2025-01-10,8,Stitching Error
DF011476,PR011564,MC022,3,2025-01-10,11,Weaving Fault
DF011477,PR011565,MC021,3,2025-01-10,14,Stitching Error
DF011478,PR011566,MC024,3,2025-01-10,10,Size Variance
DF011479,PR011567,MC020,3,2025-01-10,6,Stitching Error
DF011480,PR011568,MC028,4,2025-01-10,4,Weaving Fault
DF011481,PR011569,MC026,4,2025-01-10,1,Stitching Error
DF011482,PR011570,MC029,4,2025-01-10,3,Weaving Fault
DF011483,PR011571,MC027,4,2025-01-10,14,Stitching Error
DF011484,PR011572,MC033,5,2025-01-10,1,Stain/Spot
DF011485,PR011573,MC034,5,2025-01-10,2,Size Variance
DF011486,PR011574,MC030,5,2025-01-10,3,Stitching Error
DF011487,PR011575,MC031,5,2025-01-10,1,Size Variance
DF011488,PR011576,MC032,5,2025-01-10,2,Stain/Spot
DF011489,PR011577,MC039,6,2025-01-10,8,Stain/Spot
DF011490,PR011578,MC036,6,2025-01-10,2,Stitching Error
DF011491,PR011579,MC038,6,2025-01-10,3,Weaving Fault
DF011492,PR011580,MC003,1,2025-01-11,4,Stain/Spot
DF011493,PR011581,MC005,1,2025-01-11,5,Stitching Error
DF011494,PR011582,MC008,1,2025-01-11,6,Stain/Spot
DF011495,PR011583,MC006,1,2025-01-11,5,Size Variance
DF011496,PR011584,MC002,1,2025-01-11,5,Stain/Spot
DF011497,PR011585,MC007,1,2025-01-11,5,Weaving Fault
DF011498,PR011586,MC015,2,2025-01-11,4,Weaving Fault
DF011499,PR011587,MC011,2,2025-01-11,7,Size Variance
DF011500,PR011588,MC010,2,2025-01-11,4,Colour Mismatch
DF011501,PR011589,MC017,2,2025-01-11,3,Fabric Tear
DF011502,PR011590,MC016,2,2025-01-11,5,Weaving Fault
DF011503,PR011591,MC018,2,2025-01-11,5,Stain/Spot
DF011504,PR011592,MC014,2,2025-01-11,3,Stain/Spot
DF011505,PR011593,MC012,2,2025-01-11,5,Stain/Spot
DF011506,PR011594,MC022,3,2025-01-11,6,Weaving Fault
DF011507,PR011595,MC021,3,2025-01-11,13,Stain/Spot
DF011508,PR011596,MC019,3,2025-01-11,13,Colour Mismatch
DF011509,PR011597,MC020,3,2025-01-11,10,Stitching Error
DF011510,PR011598,MC023,3,2025-01-11,6,Stain/Spot
DF011511,PR011599,MC029,4,2025-01-11,6,Fabric Tear
DF011512,PR011600,MC027,4,2025-01-11,9,Colour Mismatch
DF011513,PR011601,MC025,4,2025-01-11,4,Weaving Fault
DF011514,PR011602,MC028,4,2025-01-11,6,Stain/Spot
DF011515,PR011603,MC032,5,2025-01-11,3,Stain/Spot
DF011516,PR011604,MC030,5,2025-01-11,2,Colour Mismatch
DF011517,PR011605,MC034,5,2025-01-11,1,Colour Mismatch
DF011518,PR011606,MC031,5,2025-01-11,1,Stain/Spot
DF011519,PR011607,MC038,6,2025-01-11,3,Fabric Tear
DF011520,PR011608,MC036,6,2025-01-11,3,Size Variance
DF011521,PR011609,MC039,6,2025-01-11,11,Fabric Tear
DF011522,PR011610,MC007,1,2025-01-12,1,Colour Mismatch
DF011523,PR011611,MC004,1,2025-01-12,1,Colour Mismatch
DF011524,PR011612,MC002,1,2025-01-12,1,Size Variance
DF011525,PR011613,MC008,1,2025-01-12,5,Colour Mismatch
DF011526,PR011614,MC003,1,2025-01-12,2,Size Variance
DF011527,PR011615,MC001,1,2025-01-12,2,Fabric Tear
DF011528,PR011616,MC006,1,2025-01-12,1,Fabric Tear
DF011529,PR011617,MC016,2,2025-01-12,1,Weaving Fault
DF011530,PR011618,MC012,2,2025-01-12,1,Size Variance
DF011531,PR011619,MC018,2,2025-01-12,2,Fabric Tear
DF011532,PR011620,MC013,2,2025-01-12,2,Weaving Fault
DF011533,PR011621,MC014,2,2025-01-12,2,Stitching Error
DF011534,PR011622,MC010,2,2025-01-12,2,Stitching Error
DF011535,PR011623,MC009,2,2025-01-12,1,Fabric Tear
DF011536,PR011624,MC022,3,2025-01-12,5,Stitching Error
DF011537,PR011625,MC024,3,2025-01-12,2,Size Variance
DF011538,PR011626,MC023,3,2025-01-12,4,Size Variance
DF011539,PR011627,MC019,3,2025-01-12,4,Stitching Error
DF011540,PR011628,MC020,3,2025-01-12,2,Stitching Error
DF011541,PR011629,MC026,4,2025-01-12,1,Fabric Tear
DF011542,PR011630,MC027,4,2025-01-12,4,Fabric Tear
DF011543,PR011631,MC029,4,2025-01-12,1,Stitching Error
DF011544,PR011632,MC025,4,2025-01-12,1,Size Variance
DF011545,PR011633,MC031,5,2025-01-12,1,Fabric Tear
DF011546,PR011634,MC030,5,2025-01-12,1,Weaving Fault
DF011547,PR011635,MC032,5,2025-01-12,2,Weaving Fault
DF011548,PR011636,MC033,5,2025-01-12,1,Stain/Spot
DF011549,PR011638,MC038,6,2025-01-12,1,Stain/Spot
DF011550,PR011639,MC039,6,2025-01-12,3,Size Variance
DF011551,PR011640,MC037,6,2025-01-12,1,Stain/Spot
DF011552,PR011641,MC007,1,2025-01-13,4,Size Variance
DF011553,PR011642,MC001,1,2025-01-13,4,Fabric Tear
DF011554,PR011643,MC008,1,2025-01-13,5,Fabric Tear
DF011555,PR011644,MC003,1,2025-01-13,4,Size Variance
DF011556,PR011645,MC002,1,2025-01-13,4,Fabric Tear
DF011557,PR011646,MC004,1,2025-01-13,3,Stain/Spot
DF011558,PR011647,MC005,1,2025-01-13,4,Weaving Fault
DF011559,PR011648,MC011,2,2025-01-13,10,Stitching Error
DF011560,PR011649,MC012,2,2025-01-13,4,Weaving Fault
DF011561,PR011650,MC013,2,2025-01-13,5,Colour Mismatch
DF011562,PR011651,MC014,2,2025-01-13,5,Size Variance
DF011563,PR011652,MC015,2,2025-01-13,5,Weaving Fault
DF011564,PR011653,MC009,2,2025-01-13,4,Fabric Tear
DF011565,PR011654,MC016,2,2025-01-13,4,Size Variance
DF011566,PR011655,MC018,2,2025-01-13,2,Fabric Tear
DF011567,PR011656,MC019,3,2025-01-13,11,Weaving Fault
DF011568,PR011657,MC024,3,2025-01-13,12,Stain/Spot
DF011569,PR011658,MC020,3,2025-01-13,8,Stain/Spot
DF011570,PR011659,MC023,3,2025-01-13,11,Colour Mismatch
DF011571,PR011660,MC026,4,2025-01-13,5,Stain/Spot
DF011572,PR011661,MC029,4,2025-01-13,4,Weaving Fault
DF011573,PR011662,MC025,4,2025-01-13,2,Colour Mismatch
DF011574,PR011663,MC027,4,2025-01-13,14,Weaving Fault
DF011575,PR011664,MC030,5,2025-01-13,1,Size Variance
DF011576,PR011665,MC031,5,2025-01-13,2,Weaving Fault
DF011577,PR011666,MC032,5,2025-01-13,3,Fabric Tear
DF011578,PR011667,MC033,5,2025-01-13,1,Size Variance
DF011579,PR011668,MC034,5,2025-01-13,2,Weaving Fault
DF011580,PR011669,MC037,6,2025-01-13,3,Colour Mismatch
DF011581,PR011670,MC038,6,2025-01-13,3,Colour Mismatch
DF011582,PR011671,MC036,6,2025-01-13,4,Stain/Spot
DF011583,PR011672,MC003,1,2025-01-14,6,Colour Mismatch
DF011584,PR011673,MC007,1,2025-01-14,5,Size Variance
DF011585,PR011674,MC002,1,2025-01-14,3,Weaving Fault
DF011586,PR011675,MC008,1,2025-01-14,11,Fabric Tear
DF011587,PR011676,MC005,1,2025-01-14,6,Colour Mismatch
DF011588,PR011677,MC006,1,2025-01-14,5,Size Variance
DF011589,PR011678,MC018,2,2025-01-14,4,Stain/Spot
DF011590,PR011679,MC017,2,2025-01-14,5,Colour Mismatch
DF011591,PR011680,MC016,2,2025-01-14,4,Stitching Error
DF011592,PR011681,MC010,2,2025-01-14,3,Fabric Tear
DF011593,PR011682,MC014,2,2025-01-14,2,Weaving Fault
DF011594,PR011683,MC012,2,2025-01-14,5,Stain/Spot
DF011595,PR011684,MC011,2,2025-01-14,15,Colour Mismatch
DF011596,PR011685,MC013,2,2025-01-14,3,Stain/Spot
DF011597,PR011686,MC019,3,2025-01-14,5,Weaving Fault
DF011598,PR011687,MC021,3,2025-01-14,28,Colour Mismatch
DF011599,PR011688,MC024,3,2025-01-14,9,Fabric Tear
DF011600,PR011689,MC020,3,2025-01-14,8,Colour Mismatch
DF011601,PR011690,MC022,3,2025-01-14,6,Size Variance
DF011602,PR011691,MC028,4,2025-01-14,2,Stain/Spot
DF011603,PR011692,MC027,4,2025-01-14,6,Stain/Spot
DF011604,PR011693,MC025,4,2025-01-14,2,Stain/Spot
DF011605,PR011694,MC029,4,2025-01-14,4,Fabric Tear
DF011606,PR011695,MC032,5,2025-01-14,7,Colour Mismatch
DF011607,PR011696,MC033,5,2025-01-14,2,Size Variance
DF011608,PR011697,MC035,5,2025-01-14,2,Weaving Fault
DF011609,PR011698,MC031,5,2025-01-14,3,Fabric Tear
DF011610,PR011699,MC034,5,2025-01-14,1,Size Variance
DF011611,PR011700,MC036,6,2025-01-14,4,Fabric Tear
DF011612,PR011701,MC037,6,2025-01-14,3,Fabric Tear
DF011613,PR011702,MC038,6,2025-01-14,5,Colour Mismatch
DF011614,PR011703,MC006,1,2025-01-15,3,Weaving Fault
DF011615,PR011704,MC008,1,2025-01-15,12,Fabric Tear
DF011616,PR011705,MC007,1,2025-01-15,5,Weaving Fault
DF011617,PR011706,MC005,1,2025-01-15,3,Weaving Fault
DF011618,PR011707,MC003,1,2025-01-15,3,Fabric Tear
DF011619,PR011708,MC004,1,2025-01-15,3,Size Variance
DF011620,PR011709,MC016,2,2025-01-15,3,Stitching Error
DF011621,PR011710,MC015,2,2025-01-15,4,Fabric Tear
DF011622,PR011711,MC012,2,2025-01-15,2,Stain/Spot
DF011623,PR011712,MC017,2,2025-01-15,2,Colour Mismatch
DF011624,PR011713,MC013,2,2025-01-15,5,Size Variance
DF011625,PR011714,MC018,2,2025-01-15,5,Fabric Tear
DF011626,PR011715,MC010,2,2025-01-15,4,Fabric Tear
DF011627,PR011716,MC014,2,2025-01-15,4,Stitching Error
DF011628,PR011717,MC011,2,2025-01-15,13,Weaving Fault
DF011629,PR011718,MC024,3,2025-01-15,7,Weaving Fault
DF011630,PR011719,MC021,3,2025-01-15,31,Size Variance
DF011631,PR011720,MC020,3,2025-01-15,13,Stain/Spot
DF011632,PR011721,MC023,3,2025-01-15,12,Size Variance
DF011633,PR011722,MC028,4,2025-01-15,3,Size Variance
DF011634,PR011723,MC027,4,2025-01-15,11,Size Variance
DF011635,PR011724,MC026,4,2025-01-15,4,Fabric Tear
DF011636,PR011725,MC029,4,2025-01-15,6,Weaving Fault
